Date,^GSPC,^DJI,^IXIC,^FTSE,^GDAXI,^FCHI,^N100,EURUSD=X,^HSI,^DXS,GD=F,EURRUB=X,GC=F,SI=F,PL=F,PA=F,HG=F,ALI=F
2022-04-17,4461.869946289063,34533.998046875,13735.376025390626,7598.526643880208,14217.443815104165,6568.1484212239575,1259.2390055338542,1.089992594718933,21732.975618489585,9128.3580078125,736.9199951171875,89.62341003417968,1949.110009765625,25.144700145721437,975.3300048828125,2320.004992675781,4.722899985313416,3311.75
2022-05-01,4305.350048828125,34057.301171875,12960.9720703125,7523.263395182292,14086.914388020834,6536.031656901041,1249.294014485677,1.0730472803115845,20560.034049479167,8909.79990234375,750.814990234375,82.2111083984375,1924.5300048828126,24.251600074768067,944.5299987792969,2306.3099853515623,4.559749984741211,3137.625
2022-05-15,4078.26796875,32631.6197265625,12042.81103515625,7395.794995117188,13803.77890625,6296.5830078125,1202.9639770507813,1.0525879621505738,20241.76064453125,8342.331005859374,755.9400024414062,71.614599609375,1853.360009765625,21.871499824523926,955.2700012207031,2076.77001953125,4.224699926376343,2839.375
2022-05-29,3993.273046875,32066.2400390625,11591.48203125,7478.499951171875,14081.88505859375,6352.570068359375,1213.2050170898438,1.0584713578224183,20360.191796875,8210.663037109374,773.4200012207032,64.49569969177246,1838.8400024414063,21.801900100708007,943.0400024414063,1992.0699951171875,4.2692999839782715,2865.075
2022-06-12,4098.049536132812,32772.5271484375,11992.88603515625,7547.580078125,14386.7109375,6447.926953125,1234.0300048828126,1.0709727644920348,21515.960546875,8505.36796875,808.6675048828125,66.07974014282226,1850.3800048828125,21.955149841308593,997.5700042724609,1969.214990234375,4.398349952697754,2728.975
2022-06-26,3756.8674926757812,30476.68837890625,11007.719482421875,7132.03994140625,13211.44599609375,5952.923974609375,1141.5009887695312,1.0497785806655884,21208.898046875,7919.731005859375,766.1370025634766,58.3892204284668,1829.0299926757812,21.398649978637696,926.5200073242188,1818.0200073242188,4.021825003623962,2487.75
2022-07-10,3845.803015136719,31104.79912109375,11320.636328125,7198.32998046875,12864.558984375,5972.05498046875,1155.9269897460938,1.0407589435577393,21898.96787109375,8172.858178710938,707.6074951171875,64.02633018493653,1781.065008544922,19.82534990310669,884.120004272461,1934.3849853515626,3.6154499888420104,2394.7625
2022-07-24,3881.6569580078126,31355.7078125,11545.3091796875,7209.23994140625,12992.9140625,6088.787060546875,1183.6659912109376,1.0118181109428406,20739.7052734375,8182.095068359375,676.5119995117187,58.90626068115235,1715.289990234375,18.719300079345704,853.8799987792969,1929.1899780273438,3.3124000072479247,2394.55
2022-08-07,4077.633984375,32486.128515625,12269.4970703125,7388.55,13399.27890625,6379.910986328125,1242.51298828125,1.0198708772659302,20291.616796875,8580.20498046875,669.9200012207032,60.99783020019531,1752.85,19.55270004272461,887.8700012207031,2070.209997558594,3.480400013923645,2412.25
2022-08-21,4234.8791015625,33576.4734375,12865.95693359375,7509.789990234375,13700.93193359375,6538.048974609375,1266.4890014648438,1.0205329656600952,19924.8865234375,8807.07109375,664.7259948730468,61.64810028076172,1778.25,20.130400085449217,930.1700012207032,2191.5000244140624,3.6415500164031984,2421.9
2022-09-04,4052.7150390625,32289.2759765625,12110.83798828125,7387.0350341796875,13025.78798828125,6254.2759765625,1223.6400146484375,0.9985112071037292,19754.3431640625,8516.291015625,676.5599975585938,59.13039970397949,1730.1400024414063,18.443399810791014,846.7999938964844,2049.9100341796875,3.59835000038147,2386.675
2022-09-18,3964.1615356445313,31429.03212890625,11751.955615234376,7309.37998046875,12985.78603515625,6167.88095703125,1195.8880004882812,0.9992266178131104,19090.018359375,8312.74853515625,646.8695037841796,59.53368988037109,1701.1700012207032,18.77924976348877,874.0899993896485,2098.5950134277346,3.5305750370025635,2263.35
2022-10-02,3724.4429931640625,29760.7439453125,11011.21884765625,7060.950048828125,12369.78310546875,5850.172998046875,1135.1710083007813,0.981425428390503,17922.8259765625,7866.74990234375,617.2999938964844,57.3015998840332,1653.7900024414062,18.920499801635742,883.0400024414063,2132.4300048828127,3.438800001144409,2169.8
